time_s,power_W,I0_rms_A,I1_rms_A,label
281.651,0.01,0.004,0.026,idle
281.671,0.02,0.004,0.027,idle
281.691,0.01,0.004,0.026,idle
281.711,0.02,0.003,0.025,idle
281.731,0.04,0.003,0.027,idle
281.751,0.04,0.004,0.025,idle
281.771,0.05,0.003,0.026,idle
281.791,0.05,0.003,0.025,idle
281.811,0.06,0.003,0.025,idle
281.831,0.06,0.003,0.026,idle
281.851,0.04,0.003,0.027,idle
281.871,0.05,0.003,0.026,idle
281.891,0.09,0.003,0.026,idle
281.911,0.09,0.003,0.026,idle
281.931,0.07,0.003,0.026,idle
281.951,0.07,0.003,0.026,idle
281.971,0.07,0.003,0.026,idle
281.991,0.09,0.003,0.026,idle
282.011,0.09,0.003,0.025,idle
282.031,0.08,0.003,0.026,idle
282.051,0.07,0.003,0.025,idle
282.071,0.08,0.003,0.025,idle
282.091,0.09,0.003,0.026,idle
282.111,0.10,0.003,0.026,idle
282.131,0.08,0.003,0.025,idle
282.151,0.05,0.003,0.025,idle
282.171,0.04,0.003,0.026,idle
282.191,0.07,0.003,0.025,idle
282.211,0.06,0.003,0.026,idle
282.231,0.07,0.003,0.025,idle
282.251,0.07,0.003,0.025,idle
282.271,0.06,0.003,0.025,idle
282.291,0.07,0.003,0.026,idle
282.311,0.06,0.003,0.026,idle
282.331,0.06,0.003,0.026,idle
282.351,0.07,0.003,0.025,idle
282.371,0.08,0.003,0.026,idle
282.391,0.06,0.003,0.026,idle
282.411,0.06,0.003,0.026,idle
282.431,0.07,0.003,0.026,idle
282.451,0.06,0.003,0.026,idle
282.471,0.07,0.003,0.025,idle
282.491,0.08,0.003,0.025,idle
282.511,0.08,0.003,0.026,idle
282.531,0.08,0.003,0.026,idle
282.551,0.08,0.003,0.026,idle
282.571,0.07,0.003,0.026,idle
282.591,0.07,0.003,0.025,idle
282.611,0.07,0.003,0.025,idle
282.631,0.07,0.003,0.026,idle
282.651,0.08,0.003,0.026,idle
282.671,0.08,0.003,0.027,idle
282.691,0.09,0.003,0.027,idle
282.711,0.08,0.003,0.026,idle
282.731,0.07,0.003,0.025,idle
282.751,0.06,0.003,0.027,idle
282.771,0.06,0.003,0.027,idle
282.791,0.05,0.003,0.026,idle
282.811,0.03,0.003,0.027,idle
282.831,0.03,0.003,0.026,idle
282.851,0.03,0.003,0.026,idle
282.871,0.03,0.003,0.026,idle
282.891,0.03,0.003,0.026,idle
282.911,0.03,0.003,0.027,idle
282.931,0.03,0.003,0.026,idle
282.951,0.04,0.003,0.026,idle
282.971,0.05,0.003,0.025,idle
282.991,0.04,0.003,0.026,idle
283.011,0.04,0.003,0.025,idle
283.031,0.04,0.003,0.026,idle
283.051,0.03,0.003,0.025,idle
283.071,0.02,0.003,0.026,idle
283.091,0.02,0.003,0.025,idle
283.111,0.01,0.003,0.025,idle
283.131,0.02,0.004,0.026,idle
283.151,0.03,0.003,0.025,idle
283.171,0.04,0.003,0.026,idle
283.191,0.02,0.003,0.026,idle
283.211,0.03,0.003,0.026,idle
283.231,0.02,0.003,0.027,idle
283.251,0.02,0.003,0.026,idle
283.271,0.02,0.003,0.026,idle
283.291,0.01,0.003,0.027,idle
283.311,-0.00,0.003,0.026,idle
283.331,-0.00,0.003,0.025,idle
283.351,-0.00,0.003,0.026,idle
283.371,-0.01,0.003,0.027,idle
283.391,0.00,0.003,0.026,idle
283.411,-0.00,0.003,0.026,idle
283.431,-0.01,0.003,0.027,idle
283.451,-0.01,0.003,0.026,idle
283.471,-0.01,0.003,0.025,idle
283.491,-0.02,0.003,0.026,idle
283.511,-0.01,0.003,0.026,idle
283.531,-0.01,0.003,0.025,idle
283.551,-0.01,0.003,0.025,idle
283.571,-0.02,0.003,0.026,idle
283.591,-0.01,0.003,0.027,idle
283.611,-0.01,0.003,0.026,idle
283.631,-0.02,0.003,0.027,idle
283.651,-0.03,0.003,0.026,idle
283.671,-0.03,0.003,0.025,idle
283.691,-0.04,0.003,0.027,idle
283.711,-0.03,0.003,0.025,idle
283.731,-0.04,0.003,0.025,idle
283.751,-0.03,0.003,0.025,idle
283.771,-0.02,0.003,0.026,idle
283.791,-0.02,0.003,0.025,idle
283.811,-0.01,0.003,0.025,idle
283.831,-0.01,0.003,0.026,idle
283.851,-0.01,0.003,0.026,idle
283.871,-0.00,0.003,0.025,idle
283.891,-0.01,0.003,0.025,idle
283.911,0.00,0.003,0.025,idle
283.931,0.01,0.003,0.025,idle
283.951,0.00,0.003,0.025,idle
283.971,0.00,0.003,0.026,idle
283.991,0.01,0.003,0.026,idle
284.011,0.01,0.003,0.024,idle
284.031,0.01,0.003,0.025,idle
284.051,0.00,0.003,0.025,idle
284.071,0.02,0.003,0.026,idle
284.091,0.02,0.003,0.026,idle
284.111,0.03,0.003,0.026,idle
284.131,0.03,0.003,0.025,idle
284.151,0.02,0.003,0.025,idle
284.171,0.02,0.003,0.026,idle
284.191,0.03,0.003,0.025,idle
284.211,0.02,0.003,0.026,idle
284.231,0.03,0.003,0.026,idle
284.251,0.03,0.003,0.026,idle
284.271,0.03,0.003,0.025,idle
284.291,0.03,0.003,0.025,idle
284.311,0.04,0.003,0.027,idle
284.331,0.04,0.003,0.027,idle
284.351,0.04,0.003,0.025,idle
284.371,0.04,0.003,0.026,idle
