time,rev1.phi,rev1.w,rev2.phi,rev2.w,rev3.phi
2.21,-0.6335164641112971,21.38094426780865,-0.7130539044742259,-123.08175820442278,0.3584033486968749
2.22,-0.43673671319754387,17.968568382372027,0.21742312136589062,-139.0771326875827,0.2696908078859092
2.23,-0.27402322728213563,14.471619704201728,0.4886429772893799,-6.348468858524143,0.6245555642850733
2.24,-0.14875275360809412,10.589544250614951,-0.1355250545213925,-14.272949786261986,0.4904462302028931
2.25,-0.06170370840346636,6.833652820635487,-0.9927842599798643,-63.32160944530803,0.7169962083480148
2.2600000000000002,-0.012343516866392543,3.026961701328065,-1.0351784803872748,-46.04604729707664,-0.8782061024920401
2.27,-0.0015060804858216235,-0.8758359899468025,-1.7384285161798831,-177.79012493712696,-0.20469538505449794
2.2800000000000002,-0.030131080893999785,-4.859660830432359,-2.5765318991243213,-50.33047806155816,0.9725211240842302
2.29,-0.09873234399075824,-8.845505632599703,-3.033953226889848,-45.50429134018437,1.3632358208724535
2.3000000000000003,-0.20616474827424824,-12.639103293886121,-2.113963611024046,124.96019032896345,3.809710133715184
2.31,-0.35174530883087896,-16.287348910399373,-1.3580341487720198,111.5912238945874,5.067789740858601
2.32,-0.5282876888424096,-19.24605614237187,0.24152186427287586,263.66201662396765,7.22019492580289
2.33,-0.7411951884568817,-22.932163245622842,1.6795656800790357,-192.42438391721117,5.8680268281075145
2.34,-0.9786552285345406,-25.051640932323068,-1.1095416506013756,-344.62365377544984,6.642442057961012
2.35,-1.2408562959933909,-26.506006041082973,-0.48915206376524706,280.28272666932986,5.966459443551048
2.36,-1.513161017684141,-27.92676192637242,1.284572670268365,-102.75034431116212,6.734279524725783
2.37,-1.7866477460299475,-27.345043452719324,-1.0092973086968058,-152.75788815206013,5.872590989205484
2.38,-2.054678941231256,-25.510698148541017,-0.06491025200760156,366.48769548165734,5.79413611586381
2.39,-2.304084229027643,-24.121541342473844,1.6466120571055332,-137.26372018424738,6.008322472675696
2.4,-2.5262570030360507,-20.615540104893746,-0.7455727198789615,2027.6503786688254,6.307731945488466
